url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/81I-519016?ColorId=MDAx0&lvrid=_p_d5K2_gw'],81I-519016,81I-519016,gerona cotton poplin shirt,front button closure button cuffs one breast pocket model is wearing a size 42,"[['women', ""'S MAX MARA""]]",white_001,450.0,450.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/941f15f4-d6ff-48c9-b7ee-1a8d6a0fd79c/1410cd44-ce6e-4255-a6ba-b28c78f264e220241108140300.JPG', 'https://images.lvrcdn.com/c/2024/11/08/cb0653b9-3301-4b28-9c01-b49ca93f0ecc/6ab93bed-09e1-435b-a3e1-6b383025ac0120241111121630.JPG', 'https://images.lvrcdn.com/c/2024/11/08/cb0653b9-3301-4b28-9c01-b49ca93f0ecc/e578e8ab-9e93-4a67-bec8-861e238f9a3120241111121627.JPG', 'https://images.lvrcdn.com/c/2024/11/07/941f15f4-d6ff-48c9-b7ee-1a8d6a0fd79c/f37d89af-de33-4447-91e0-f2d7f11126e520241108140254.JPG', 'https://images.lvrcdn.com/c/2024/11/07/941f15f4-d6ff-48c9-b7ee-1a8d6a0fd79c/6f4fc8c8-cac3-413a-83d7-a9f89110517120241108140257.JPG']",False,False,100% Cotton,'s max mara,False,Shirt,White,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-Z8M003?ColorId=NTgwMUE1&lvrid=_p_dLCG_gw'],81I-Z8M003,81I-Z8M003,glimpse6 acetate sunglasses,acetate frame logo detail at temple bridge: 13mm temple: 140mm uv400 protection lens category: 3 compatible with prescription lenses not polarized,"[['women', 'MAX MARA']]",black_5801a,223.0,223.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/12/09/7b73a4ed-047c-402a-a9e6-cece69acd0d8/16cc5237-3c42-4ec6-8b6c-5cbf87280fa020241210123026.JPG', 'https://images.lvrcdn.com/c/2024/12/09/7b73a4ed-047c-402a-a9e6-cece69acd0d8/0aca3f31-9b8f-41ad-9913-3f1600f469c120241210123028.JPG', 'https://images.lvrcdn.com/c/2024/12/09/7b73a4ed-047c-402a-a9e6-cece69acd0d8/a9eef8a7-abe0-4d2d-bbd1-18a807312d5120241210123023.JPG']",False,False,Acetate,max mara,False,Sunglasses,Black,Acetate
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-X6O007?ColorId=MDY30&lvrid=_p_dLCG_gw'],81I-X6O007,81I-X6O007,10mm mmballet leather ballerina flats,10mm heel leather upper front adjustable strap with buckle closure leather lining and insole leather sole fits true to size made in italy,"[['women', 'MAX MARA']]",off white_067,417.0,417.0,"['35 IT', '36 IT', '37 IT', '37.5 IT', '38 IT', '38.5 IT', '39 IT', '40 IT', '41 IT']","['36 IT', '35 IT', '37 IT', '39 IT', '38 IT', '37.5 IT', '40 IT', '41 IT', '38.5 IT']","['https://images.lvrcdn.com/c/2024/07/24/b32c2790-c9c3-4650-8fb7-2fb5d9f34709/6adbd643-294f-4bfb-a1be-6126fdd175a120240725103847.JPG', 'https://images.lvrcdn.com/c/2024/07/24/b32c2790-c9c3-4650-8fb7-2fb5d9f34709/8c7e59fe-9aba-4575-a41d-8dec5a611aad20240725103844.JPG', 'https://images.lvrcdn.com/c/2024/07/24/b32c2790-c9c3-4650-8fb7-2fb5d9f34709/49ac8e4c-81dd-4fa1-a9e9-d110849be38620240725103840.JPG']",False,False,100% Lamb,max mara,False,Flats,Off White,Lamb Leather
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-YB8008?ColorId=MDc30&lvrid=_p_dLCG_gw'],80I-YB8008,80I-YB8008,seie waterproof down jacket,non-detachable hood with drawstring front zip closure elastic cuffs two side pockets down feather filling model is wearing a size 42,"[['women', 'MAX MARA']]",dark green_077,345.0,1150.0,['48 IT'],['48 IT'],"['https://images.lvrcdn.com/c/2024/05/07/01eecd36-083c-4fa3-b2da-453b4189390d/b085335b-92bb-41d1-9607-07b4e2c1a36420240508103744.JPG', 'https://images.lvrcdn.com/c/2024/05/07/bae6cb56-e3dc-45cc-80b3-9f2c200d27b1/337137a9-52ed-4546-90d9-0bfc7ffc849020240508095631.JPG', 'https://images.lvrcdn.com/c/2024/05/07/bae6cb56-e3dc-45cc-80b3-9f2c200d27b1/277272f4-7d5d-4808-ba07-1cfeeaed38f220240508095634.JPG', 'https://images.lvrcdn.com/c/2024/05/07/01eecd36-083c-4fa3-b2da-453b4189390d/232ffc67-193a-4938-bf4e-97cf5a59ea5f20240508103738.JPG', 'https://images.lvrcdn.com/c/2024/05/07/01eecd36-083c-4fa3-b2da-453b4189390d/a64b7b22-0972-4128-9d1b-cea8ff1171db20240508103735.JPG', 'https://images.lvrcdn.com/c/2024/05/07/01eecd36-083c-4fa3-b2da-453b4189390d/65de56ad-2d4e-49a7-8264-8bc0bf17d0c620240508103741.JPG']",False,False,"Main: 100% Polyester, Filling: Feathers",max mara,True,Jacket,Dark Green,Polyester
['https://www.luisaviaroma.com/en-us/p/max-mara/women/79I-Q8M016?ColorId=MDA00&lvrid=_p_dLCG_gw'],79I-Q8M016,79I-Q8M016,girone fluid jersey wraparound top,halter neck with back self-tie closure wraparound self-tie closure at waist metal front logo detail model is wearing a size s,"[['women', 'MAX MARA']]",black_004,78.0,225.0,"['XS', 'S', 'M', 'L']","['M', 'XS', 'S', 'L']","['https://images.lvrcdn.com/c/2024/02/27/9ae37eb9-ae23-4855-a2d2-015889e86af0/8def4519-03af-4264-aa70-bbe605da0e9420240308091008.JPG', 'https://images.lvrcdn.com/c/2024/02/26/9b7fe21d-2e33-4b5c-849f-4aca8a883ca0/8f061206-3ba5-46fc-a6bf-e5ea54077e9c20240228085958.JPG', 'https://images.lvrcdn.com/c/2024/02/26/9b7fe21d-2e33-4b5c-849f-4aca8a883ca0/e9bdb646-cee7-4a2a-b42c-59f309b83b8d20240227165612.JPG', 'https://images.lvrcdn.com/c/2024/02/26/812298f8-b505-4bae-a62d-533b80b038e4/b74de778-cc0d-4875-90b7-492fb588d34f20240227134914.JPG']",False,False,"95% Viscose, 5% Elastane",max mara,True,Top,Black,Viscose-Elastane Blend
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-KOZ009?ColorId=MDA50&lvrid=_p_dF4U_gw'],81I-KOZ009,81I-KOZ009,lord embroidered cotton wide pants,front button and concealed zip closure five pockets embroidered front panels cropped length model is wearing a size 40,"[['women', 'WEEKEND MAX MARA']]",white_009,425.0,425.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/ea285e72-a9c4-44ff-b4a8-09297d64f317/f90ac42a-e286-4f72-a51c-574e87905f7b20241112104630.JPG', 'https://images.lvrcdn.com/c/2024/11/07/c23bd6f1-9f5b-4864-8376-b7f0c8fbf5ab/2c6d4637-2d25-432d-9260-145a5e12ecfe20241111093539.JPG', 'https://images.lvrcdn.com/c/2024/11/07/c23bd6f1-9f5b-4864-8376-b7f0c8fbf5ab/f07a1db4-f7c8-46fa-ae3f-a47a3b66cc8020241111093537.JPG', 'https://images.lvrcdn.com/c/2024/11/07/ea285e72-a9c4-44ff-b4a8-09297d64f317/490d8f28-4123-40c0-8712-7b0764378aa120241112143103.JPG', 'https://images.lvrcdn.com/c/2024/11/07/ea285e72-a9c4-44ff-b4a8-09297d64f317/f1c4cea8-5c38-4bdc-a372-8455364d3f6820241112104627.JPG']",False,False,100% Cotton,weekend max mara,False,Pants,White,Cotton
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/80I-F4U003?ColorId=MDY00&lvrid=_p_dF4U_gw'],80I-F4U003,80I-F4U003,manu belted wool midi coat,includes matching self-tie belt two side pockets model is wearing a size 38,"[['women', 'WEEKEND MAX MARA']]",light beige_064,378.0,541.0,['44 IT'],['44 IT'],"['https://images.lvrcdn.com/c/2024/06/10/16f17e2b-e2ec-42d4-90b9-cc915003b378/e8ac7197-8f41-4aad-9cbc-58a98e52789020240611123809.JPG', 'https://images.lvrcdn.com/c/2024/06/12/b7a3c5f4-1e9a-4001-8e67-8b88aeec76d2/f459bb4c-2209-4dc5-84b3-ffa2dd4ec15b20240613094956.JPG', 'https://images.lvrcdn.com/c/2024/06/12/b7a3c5f4-1e9a-4001-8e67-8b88aeec76d2/27d9e6f1-e05e-45c7-88ff-e4921851ec6120240613102826.JPG', 'https://images.lvrcdn.com/c/2024/06/10/16f17e2b-e2ec-42d4-90b9-cc915003b378/a9bce397-8137-4680-b8aa-7a3917b00d8620240611123804.JPG', 'https://images.lvrcdn.com/c/2024/06/10/16f17e2b-e2ec-42d4-90b9-cc915003b378/99030811-0951-4823-9c34-c1796a96226520240611123806.JPG']",False,False,100% Virgin Wool,weekend max mara,True,Coat,Light Beige,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-AIQ002?ColorId=MDA00&lvrid=_p_dLCG_gw'],81I-AIQ002,81I-AIQ002,newplate 15 leather belt,width: 1.5cm adjustable pin closure tonal metal buckle with logo detail made in italy,"[['women', 'MAX MARA']]",noce_004,325.0,325.0,"['S', 'M', 'L']","['M', 'L', 'S']","['https://images.lvrcdn.com/c/2024/11/05/ea87baf3-7c21-44de-8c97-a9763f4b5a4a/b8cc0204-a26b-4220-b8f4-1f22a9a5949120241106132903.JPG', 'https://images.lvrcdn.com/c/2024/11/05/e724ae16-883c-42a9-82f8-cabf139fc22b/4293184a-71b6-4462-be81-be41c56593ab20241107154453.JPG', 'https://images.lvrcdn.com/c/2024/11/05/ea87baf3-7c21-44de-8c97-a9763f4b5a4a/0e38f7be-3a36-491f-8b89-c31b4bc512a220241106132906.JPG']",False,False,100% Calf,max mara,False,Belt,Brown,Calf Leather
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/72I-5K2045?ColorId=MDA10&lvrid=_p_d5K2_gw'],72I-5K2045,72I-5K2045,umanita classic cotton blend pants,"concealed front hook, button and zip closure model is wearing a size 42 fits true to size, buy your usual size",[['women']],black_005,67.0,450.0,['38 IT'],['38 IT'],"['https://images.lvrcdn.com/c/p/72I/5K2/045/7055072b-a44f-4d9b-be08-33fc4ebb3b9a20231103185758.JPG', 'https://images.lvrcdn.com/c/p/72I/5K2/045/6f34905d-2352-454f-8275-9b04bb1d250b20240916105125.JPG', 'https://images.lvrcdn.com/c/p/72I/5K2/045/30007ef2-19dd-4160-b5e9-30453e4c275620240916105121.JPG', 'https://images.lvrcdn.com/c/p/72I/5K2/045/7ca3f72f-7d78-426f-87f7-01ce65a4871d20231103185750.JPG', 'https://images.lvrcdn.com/c/p/72I/5K2/045/1f8a7d5d-2561-4c88-ad4a-dbf54ff3a10720231103185759.JPG', 'https://images.lvrcdn.com/c/p/72I/5K2/045/398a0122-3010-4c75-851f-1e872c8aef8820231103185805.JPG']",False,False,"52% Cotton, 41% Nylon, 7% Elastane",'s max mara,True,Pants,Black,Cotton-Nylon-Elastane Blend
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/79I-519028?ColorId=MDEy0&lvrid=_p_d5K2_gw'],79I-519028,79I-519028,nine striped linen long sleeve dress,front button closure all over print placement may vary model is wearing a size m,"[['women', ""'S MAX MARA""]]",black/ivory_012,268.0,448.0,['S'],['S'],"['https://images.lvrcdn.com/c/p/79I/519/028/72735ddb-6894-46fb-b406-4d5ce98899d9.JPG', 'https://images.lvrcdn.com/c/p/79I/519/028/bfdbd3f0-aebe-4895-a2d8-b240be0f3b12.JPG', 'https://images.lvrcdn.com/c/p/79I/519/028/e4f6ed52-bae0-4548-af9e-e64259d8a2bd.JPG', 'https://images.lvrcdn.com/c/p/79I/519/028/f6e3ab05-412c-4bfd-9ac3-d8867e47339e.JPG', 'https://images.lvrcdn.com/c/p/79I/519/028/11561b06-c807-40ab-94ac-9c80c610a3a9.JPG']",False,False,100% Flax,'s max mara,True,Dress,Black/Ivory,Flax
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-50Q007?ColorId=MDAx0&lvrid=_p_dMA3_gw'],81I-50Q007,81I-50Q007,teoria12 viscose canvas fitted shirt,concealed front button closure button cuffs cutout back with adjustable drawstring closure model is wearing a size 40,"[['women', 'SPORTMAX']]",ivory_001,630.0,630.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT']","['42 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/7bbdb813-c20c-48a0-bbdc-74fb0ba463d8/51edf77b-1ad6-4519-ab61-4d4ec6c6c4db20241112104726.JPG', 'https://images.lvrcdn.com/c/2024/11/07/d9f7541c-f0d9-421d-acb0-f67556e2471f/ffbe9ea2-bf37-46d1-a6e5-70402914af1320241111093706.JPG', 'https://images.lvrcdn.com/c/2024/11/07/d9f7541c-f0d9-421d-acb0-f67556e2471f/eadaeeb5-3c0e-477c-987b-1e036bf4114620241111093709.JPG', 'https://images.lvrcdn.com/c/2024/11/07/7bbdb813-c20c-48a0-bbdc-74fb0ba463d8/5e730bca-d634-4693-a31c-54bc545b58ad20241112104724.JPG', 'https://images.lvrcdn.com/c/2024/11/07/7bbdb813-c20c-48a0-bbdc-74fb0ba463d8/7b316d4f-79cd-4a45-b25b-81672d6f2e9e20241112104722.JPG']",False,False,100% Viscose,sportmax,False,Shirt,Ivory,Viscose
['https://www.luisaviaroma.com/en-us/p/sportmax/women/79I-50Q017?ColorId=MDA00&lvrid=_p_dMA3_gw'],79I-50Q017,79I-50Q017,editta cotton gabardine mini dress,"detachable, adjustable shoulder straps concealed back zip closure back vent at hem model is wearing a size 42","[['women', 'SPORTMAX']]",black_004,378.0,1260.0,"['36 IT', '42 IT']","['42 IT', '36 IT']","['https://images.lvrcdn.com/c/2024/03/11/381aa377-c793-4a72-865f-2ae0d35ecfee/aff56d18-1027-4d06-88c9-2bfe5374acd420240320091722.JPG', 'https://images.lvrcdn.com/c/2024/03/19/6ac13dfc-ffe8-42b1-af31-d6fe12b031d3/a3b6bedf-9d1f-4791-af4f-8f922de09daa20240320165000.JPG', 'https://images.lvrcdn.com/c/2024/03/19/6ac13dfc-ffe8-42b1-af31-d6fe12b031d3/c887f716-613d-43b5-aea6-161680cf7d6720240320164956.JPG', 'https://images.lvrcdn.com/c/2024/03/11/381aa377-c793-4a72-865f-2ae0d35ecfee/d3affa9b-7b44-4d3f-ae76-3be155a2e25620240320091718.JPG', 'https://images.lvrcdn.com/c/2024/03/11/381aa377-c793-4a72-865f-2ae0d35ecfee/3ede1260-3981-4b4b-9ed0-1f2763f8389420240320091720.JPG']",False,False,"98% Cotton, 2% Elastane",sportmax,True,Dress,Black,Cotton-Elastane Blend
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-CD5032?ColorId=MDA00&lvrid=_p_dLCG_gw'],80I-CD5032,80I-CD5032,lino cady wide pants,concealed front hook and zip closure two side pockets model is wearing a size 40 made in italy,"[['women', 'MAX MARA']]",black_004,234.0,780.0,['48 IT'],['48 IT'],"['https://images.lvrcdn.com/c/2023/12/28/4da9ec60-c90d-4619-98f5-53426451ef5b/11645a4e-1436-466f-bc39-4bc92ccf719820240112123730.JPG', 'https://images.lvrcdn.com/c/2023/12/28/8f854d73-2d37-4558-81cf-f13144b4caa8/1c813eab-c3e9-4e97-a74e-ba2b9e596b7c20240119110201.JPG', 'https://images.lvrcdn.com/c/2023/12/28/8f854d73-2d37-4558-81cf-f13144b4caa8/3e387c0a-09c1-4aed-8330-b32f038690cd20240119110157.JPG', 'https://images.lvrcdn.com/c/2023/12/28/4da9ec60-c90d-4619-98f5-53426451ef5b/341a5e36-fb18-4a64-beb5-b0eba4a851cb20240112123735.JPG', 'https://images.lvrcdn.com/c/2023/12/28/4da9ec60-c90d-4619-98f5-53426451ef5b/1cbd472c-604f-46ce-8206-a6714c8c965f20240112123741.JPG']",False,False,"64% Triacetate, 36% Polyester",max mara,True,Pants,Black,Triacetate-Polyester Blend
['https://www.luisaviaroma.com/en-us/p/max-mara/women/76I-CD5058?ColorId=MDMy0&lvrid=_p_dLCG_gw'],76I-CD5058,76I-CD5058,rebus wool & cashmere short coat,front button closure horn buttons two side pockets lined model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",oatmeal_032,3150.0,3150.0,"['46 IT', '48 IT']","['48 IT', '46 IT']","['https://images.lvrcdn.com/c/2023/06/29/ada70969-793f-4c81-a508-775a964256d1/90ebad57-0bc0-4070-8223-48c79d0e7af820230630101637.JPG', 'https://images.lvrcdn.com/c/p/76I/CD5/058/d5c4204d-696a-4745-bd07-d98090691bcd20241018142618.JPG', 'https://images.lvrcdn.com/c/p/76I/CD5/058/a48ddccc-87fa-4212-9f5c-110ab4f6727620241021100124.JPG', 'https://images.lvrcdn.com/c/2023/06/29/ada70969-793f-4c81-a508-775a964256d1/3aeee1a6-240e-4d53-a9b4-24df33210bf720230630101624.JPG', 'https://images.lvrcdn.com/c/2023/06/29/ada70969-793f-4c81-a508-775a964256d1/b5b21634-25c9-4d1d-baa3-dd428a2f516d20230630101648.JPG', 'https://images.lvrcdn.com/c/2023/06/29/ada70969-793f-4c81-a508-775a964256d1/c45e2651-c90f-469e-880c-01073f84f9c720230630101700.JPG']",False,False,"90% Virgin Wool, 10% Cashmere",max mara,False,Coat,Oatmeal,Virgin Wool-Cashmere Blend
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50R031?ColorId=MDAz0&lvrid=_p_dLCG_gw'],80I-50R031,80I-50R031,rino wool knit wide jogger pants,elastic waistband with drawstring model is wearing a size s,"[['women', 'MAX MARA']]",camel_003,262.0,875.0,['XXL'],['XXL'],"['https://images.lvrcdn.com/c/2024/07/22/c80368fe-ba90-486e-ad8f-75079da34ab5/de7e5a35-068b-4268-86ac-68722949054920240723141350.JPG', 'https://images.lvrcdn.com/c/2024/07/25/58b58019-8e16-46a9-a332-af3a84c5232d/d325121f-8ef9-4717-8753-a7cdb4fc38c120240726100927.JPG', 'https://images.lvrcdn.com/c/2024/07/25/58b58019-8e16-46a9-a332-af3a84c5232d/a43b9bfd-85a0-4aec-9c1b-a6bd8361715620240726100929.JPG', 'https://images.lvrcdn.com/c/2024/07/22/c80368fe-ba90-486e-ad8f-75079da34ab5/b0d3ea30-648e-431d-82f5-a8426b22d24020240723141348.JPG', 'https://images.lvrcdn.com/c/2024/07/22/c80368fe-ba90-486e-ad8f-75079da34ab5/eb21b37d-9595-4fd0-8e8e-8a0ee7577f0820240723141344.JPG']",False,False,"70% Wool, 30% Cashmere",max mara,True,Pants,Camel,Wool-Cashmere Blend
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/79I-KOZ053?ColorId=MDAx0&lvrid=_p_dF4U_gw'],79I-KOZ053,79I-KOZ053,caldaia linen knit sleeveless top,"length: 58cm ribbed collar, cuffs and hem","[['women', 'WEEKEND MAX MARA']]",ivory_001,92.0,265.0,"['XS', 'S', 'M', 'L']","['M', 'XS', 'S', 'L']","['https://images.lvrcdn.com/c/2023/11/10/0ab88851-6cc9-430a-b136-cf76dbb29599/51a8f583-04c2-4865-aa8a-2248dd5fd06020231113194652.JPG', 'https://images.lvrcdn.com/c/2023/11/10/72c4ec9e-2d98-4115-990d-b03ce95a90a4/f519ab63-2046-493c-9f1a-2d8167b59cf520231116092356.JPG', 'https://images.lvrcdn.com/c/2023/11/10/72c4ec9e-2d98-4115-990d-b03ce95a90a4/2f89f517-8eb1-4d53-b93d-216cf6a64ed520231116092401.JPG', 'https://images.lvrcdn.com/c/2023/11/10/0ab88851-6cc9-430a-b136-cf76dbb29599/cc44b58f-6f84-4168-bfac-42e2d146869520231113194657.JPG', 'https://images.lvrcdn.com/c/2023/11/10/0ab88851-6cc9-430a-b136-cf76dbb29599/ea6af3ad-6f81-455e-89d9-5993b1e9d78420231113204748.JPG']",False,False,100% Flax,weekend max mara,True,Top,Ivory,Flax
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50P009?ColorId=MDAx0&lvrid=_p_dLCG_gw'],80I-50P009,80I-50P009,falster double breast camel blazer,front button closure three front pockets model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",camel_001,1990.0,1990.0,"['48 IT', '50 IT']","['48 IT', '50 IT']","['https://images.lvrcdn.com/c/2024/05/15/31e40ac2-559a-40e6-a4ef-dff96278c604/f62e063b-0c83-44c8-a0c1-11d5057ed25520241104162019.JPG', 'https://images.lvrcdn.com/c/2024/05/15/bf4bcd68-98fe-4ee9-bd19-ccb760c1c16c/b067c20e-e91f-4c82-b625-dadfbff4f43120240516124744.JPG', 'https://images.lvrcdn.com/c/2024/05/15/bf4bcd68-98fe-4ee9-bd19-ccb760c1c16c/5a930072-c12d-44d7-bd92-e9b2396693b720240516124747.JPG', 'https://images.lvrcdn.com/c/2024/05/15/31e40ac2-559a-40e6-a4ef-dff96278c604/e8953fb4-d010-485b-8b4e-10ba406863aa20240516091737.JPG', 'https://images.lvrcdn.com/c/2024/05/15/31e40ac2-559a-40e6-a4ef-dff96278c604/cfae11df-0f1c-49e7-9b31-0132b9cb454920240516091740.JPG', 'https://images.lvrcdn.com/c/2024/05/15/31e40ac2-559a-40e6-a4ef-dff96278c604/19e51cd5-e353-460d-a9e7-e9fcbdff6ded20240516091745.JPG', 'https://images.lvrcdn.com/c/2024/05/15/31e40ac2-559a-40e6-a4ef-dff96278c604/c36c6d68-636d-4c83-b933-a93a32369fd320240516091742.JPG']",False,False,100% Camel,max mara,False,Blazer,Camel,Camel Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4P008?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-F4P008,81I-F4P008,asbuurg belted cashmere long cardigan,includes matching self-tie belt model is wearing a size s,"[['women', 'MAX MARA']]",beige_002,834.0,834.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/24/ab0fa250-5287-40f9-a766-41bf7d932063/6b632291-1df9-461a-aa37-ef9039cedd8d20240725130341.JPG', 'https://images.lvrcdn.com/c/2024/07/24/c0b383b4-99f7-44bf-896e-e55f904948f5/df750760-cfec-4fd3-8e94-9f7327c4e86b20240725073809.JPG', 'https://images.lvrcdn.com/c/2024/07/24/c0b383b4-99f7-44bf-896e-e55f904948f5/27d53fb6-d724-4fef-9453-4fa52559687220240725073812.JPG', 'https://images.lvrcdn.com/c/2024/07/24/ab0fa250-5287-40f9-a766-41bf7d932063/eadba955-497c-449b-976f-d00a86ab32e520240725130336.JPG', 'https://images.lvrcdn.com/c/2024/07/24/ab0fa250-5287-40f9-a766-41bf7d932063/561059a5-4da4-475e-a9dd-70aff8bc3da320240725130338.JPG']",False,False,100% Cashmere,max mara,False,Cardigan,Beige,Cashmere
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-YV0003?ColorId=MDAy0&lvrid=_p_dF4U_gw'],81I-YV0003,81I-YV0003,destino corduroy clutch,height: 16cm width: 31cm depth: 13cm large strap drop: 61cm corduroy and metal chain strap drop: 35cm detachable corduroy strap corduroy and metal chain strap metal frame with clasp closure made in italy,"[['women', 'WEEKEND MAX MARA']]",cammello_002,620.0,620.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/07/24/4e47b670-7f96-4a2c-a7a2-f4c8c20753c5/689057ff-26b9-429d-b8b9-969baedd27fe20240725103759.JPG', 'https://images.lvrcdn.com/c/2024/07/24/e56bbc64-37cb-4d7a-bb9b-3d77219d1174/e1581f55-5684-478a-9c77-444819a066e620240725073806.JPG', 'https://images.lvrcdn.com/c/2024/07/24/4e47b670-7f96-4a2c-a7a2-f4c8c20753c5/95414f93-924e-4748-a893-8ff81e2fc11820240725103747.JPG', 'https://images.lvrcdn.com/c/2024/07/24/4e47b670-7f96-4a2c-a7a2-f4c8c20753c5/033121c9-73e3-4b71-97ea-925823bf7a6b20240725103750.JPG', 'https://images.lvrcdn.com/c/2024/07/24/4e47b670-7f96-4a2c-a7a2-f4c8c20753c5/6884c4b3-ce92-4b04-a4e7-44a27c82cae620240725103756.JPG', 'https://images.lvrcdn.com/c/2024/07/24/4e47b670-7f96-4a2c-a7a2-f4c8c20753c5/0caa5784-9136-46b3-b473-93c7db6cbd4820240725103803.JPG']",False,False,100% Calf,weekend max mara,False,Clutch,Camel,Calf Leather
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4P021?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-F4P021,81I-F4P021,plava neoprene zip jacket,"ribbed collar, cuffs and hem front zip closure model is wearing a size s","[['women', 'MAX MARA']]",white_001,519.0,519.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/24/e8339a35-26cc-4e4d-b666-53b2fa485ab5/82b967ff-3fb8-44b2-b2a0-7a4acbfa427220240725130209.JPG', 'https://images.lvrcdn.com/c/2024/07/24/1247989b-d8d8-4240-91a2-908743dacb0b/52b2af64-933d-4afe-9b47-661efe72b23320240725084305.JPG', 'https://images.lvrcdn.com/c/2024/07/24/1247989b-d8d8-4240-91a2-908743dacb0b/44dc5431-466c-4337-acf9-575ea198c2c820240725084307.JPG', 'https://images.lvrcdn.com/c/2024/07/24/e8339a35-26cc-4e4d-b666-53b2fa485ab5/a69d864b-994a-425c-ad74-9924066245a920240725130203.JPG', 'https://images.lvrcdn.com/c/2024/07/24/e8339a35-26cc-4e4d-b666-53b2fa485ab5/49e787a4-0337-4827-a05e-72da91811c1a20240725130206.JPG']",False,False,"80% Polyamide, 20% Elastane",max mara,False,Jacket,White,Polyamide-Elastane Blend
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-50R014?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-50R014,81I-50R014,colimbo linen top,pull on v-neck model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",light beige_001,745.0,745.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/06/2950927f-118c-4ee4-9ebe-74d6adbd936f/a277893e-e1e1-45bc-ba29-97feb3c5cf0220241107143601.JPG', 'https://images.lvrcdn.com/c/2024/11/07/fd3e349d-936b-4b7a-a0aa-d65facf8c7e2/1a4e5ed5-5e46-4f89-956f-5033094987fe20241108164401.JPG', 'https://images.lvrcdn.com/c/2024/11/07/fd3e349d-936b-4b7a-a0aa-d65facf8c7e2/2967bba8-5d68-462f-a3d3-43f7d8dfcde720241108164359.JPG', 'https://images.lvrcdn.com/c/2024/11/06/2950927f-118c-4ee4-9ebe-74d6adbd936f/35cd3b71-9a06-4d11-a737-698f445cefa920241107143455.JPG', 'https://images.lvrcdn.com/c/2024/11/06/2950927f-118c-4ee4-9ebe-74d6adbd936f/8a7605aa-05de-487f-9c92-7d409a77647f20241107143457.JPG']",False,False,100% Linen,max mara,False,Top,Light Beige,Linen
