url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/long/madame-double-breasted-woven-coat/25185454455909125'],25185454455909125,25185454455909124,madame double-breasted woven coat,"a classic black coat is a must for any capsule wardrobe, and max mara's 'madame2' style is such an elegant choice. it's tailored in a double-breasted shape with notched lapels and bracelet sleeves, so you can show off your watch. layer it over a blazer when heading to a board meeting.",[['Max Mara']],black,1813.0,2590.0,"['8', '12', '14', '16']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/25185454455909125/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454455909125/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454455909125/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454455909125/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/25185454455909125/cu/w600_q80.jpg']",False,False,"Black polyester, cotton and polyamideblend  Button fastenings through double breasted front  46% polyester, 43% cotton, 11% polyamide  Dry clean",max mara,True,Coat,black,"Polyester, Cotton, and Polyamide"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/robinia-silk-blouse/1647597354715044'],1647597354715044,1647597354715044,robinia silk blouse,the refined simplicity of max mara's 'robinia' blouse ensures you'll get plenty of wear out of it. it's made from silk and has subtle puff shoulders and a loose fit.,[['Max Mara']],black,995.0,995.0,"['6', '8', '10', '12', '14', '16']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597354715044/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715044/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715044/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715044/cu/w600_q80.jpg']",False,False,Black silk  Buttonfastening keyhole at back  100% silk  Hand wash or dry clean,max mara,False,Blouse,black,Silk
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/leisure-nocino-belted-linen-midi-shirt-dress/1647597330163048'],1647597330163048,1647597330163048,leisure nocino belted linen midi shirt dress,max mara breathes new life into the classic shirt dress with this 'leisure nocino' midi style. it's made from linen traced with ladder stitching along the hem and has a tie belt to cinch the floaty silhouette. wear yours for work or the weekend.,[['Max Mara']],ecru,255.0,425.0,"['18', '16', '14']","['10', '2', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597330163048/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163048/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163048/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163048/cu/w600_q80.jpg']",False,False,Ecru linen   Button fastenings along front  100% linen  Machine wash or dry clean,max mara,True,Shirt Dress,ecru,Linen
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/round-neck/leisure-peter-metallic-ribbed-knit-turtleneck-sweater/1647597330163053'],1647597330163053,1647597330163053,leisure peter metallic ribbed-knit turtleneck sweater,"max mara's ribbed-knit 'peter' top is flecked with shimmering metallic threads, making it a perfect choice for parties or dinner. it's designed for a close fit and has a cozy turtleneck. tuck yours into jeans or tailoring.",[['Max Mara']],black,210.0,350.0,['x large'],"['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163053/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163053/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163053/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163053/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163053/cu/w600_q80.jpg']",False,False,"Black metallic ribbedknit   Slips on   62% viscose, 24% polyester, 10% polyamide, 4% metallized fiber  Hand wash",max mara,True,Turtleneck Sweater,black,"Viscose, Polyester, Polyamide, and Metallized Fiber"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/vetta-woven-midi-dress/1647597330182774'],1647597330182774,1647597330182774,vetta woven midi dress,"every closet needs an lbd and max mara's 'vetta' version is one that'll serve you for countless events. made with a touch of cotton for breathability, it's cut for a close fit and has streamlining seams that lengthen your frame while following your natural curves.",[['Max Mara']],black,477.0,795.0,"['2', '4', '6', '8', '10', '12', '14', '16', '18']","['4', '18', '6', '12', '14', '16', '2', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182774/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182774/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182774/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182774/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182774/cu/w600_q80.jpg']",False,False,"Black polyamide and cottonblend  Concealed hook and zip fastening at back  60% polyamide, 40% cotton  Dry clean",max mara,True,Dress,black,Polyamide and Cotton
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/leisure-plisse-jersey-shirt/1647597316986880'],1647597316986880,1647597316986880,leisure plissé-jersey shirt,"max mara creates elegant pieces that can be worn for so many different occasions. part of the 'leisure' line, this shirt is cut from lightweight plissé-jersey and fastens with glossy buttons. wear yours with everything from sharp tailoring to fluid skirts.",[['Max Mara']],ivory,98.0,325.0,['x large'],"['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597316986880/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597316986880/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597316986880/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597316986880/cu/w600_q80.jpg']",False,False,Offwhite plisséjersey  Button fastenings through front  100% polyester; buttons: 100% horn (Cow)  Machine wash,max mara,True,Shirt,ivory,Polyester
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/cardigans/calotta-cable-knit-wool-and-cashmere-blend-cardigan/1647597341004766'],1647597341004766,1647597341004766,calotta cable-knit wool and cashmere-blend cardigan,"max mara's 'calotta' cardigan has a longline silhouette that offers added warmth when you really want to bundle up. it's cable-knitted from wool and cashmere-blend and has ribbed trims along the neckline, cuffs and hem. it fastens with natural horn buttons in the same camel hue.",[['Max Mara']],camel,882.0,1260.0,['x small'],"['small', 'medium', 'large', 'x small']","['https://www.net-a-porter.com/variants/images/1647597341004766/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004766/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004766/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004766/cu/w600_q80.jpg']",False,False,"Camel wool and cashmereblend  Button fastenings through front  70% wool, 30% cashmere; buttons: 100% horn (Cow)  Hand wash",max mara,True,Cardigan,camel,Wool and Cashmere
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/vests-and-gilets/quebec-double-breasted-pinstriped-linen-vest/1647597304061615'],1647597304061615,1647597304061615,quebec double-breasted pinstriped linen vest,"max mara's pinstriped 'quebec' vest is tailored from linen and has sharp peak lapels and a double-breasted front that gently cinches the waist. wear yours as a chic set with the coordinating pants, or opt for light-wash jeans for a more casual take.",[['Max Mara']],white,575.0,1150.0,"['10', '14', '16', '18']","['18', '4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597304061615/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061615/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061615/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061615/cu/w600_q80.jpg']",False,False,"White and brown linen  Button fastenings through doublebreasted front  100% linen; lining: 53% cupro, 47% cotton  Dry clean",max mara,True,Vest,white,Linen
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/leisure-supremo-stretch-jersey-midi-dress/1647597330163022'],1647597330163022,1647597330163022,leisure supremo stretch-jersey midi dress,"max mara 'supremo' dress is made from stretch-jersey with a subtle sheen. it's designed for a loose fit, flaring out slightly as it falls to a midi length. wear yours with flats or pumps, depending on your plans.",[['Max Mara']],red,225.0,375.0,"['x small', 'medium']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163022/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163022/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163022/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163022/cu/w600_q80.jpg']",False,False,"Brick stretchjersey  Slips on  92% viscose, 8% elastane  Hand wash or dry clean",max mara,True,Midi Dress,red,Viscose and Elastane
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/cardigans/arno-belted-cashmere-cardigan/1647597354715370'],1647597354715370,1647597354715370,arno belted cashmere cardigan,max mara’s versatile ‘arno’ cardigan is made from cashmere that's as soft as it is insulating. it's designed for a slightly loose fit with a self-tie belt to cinch the waist and secure it closed. you can layer it over anything from a turtleneck to the label's t-shirt in the same beige shade.,[['Max Mara']],beige,1060.0,1060.0,"['x small', 'small', 'medium', 'large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354715370/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715370/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715370/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715370/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715370/cu/w600_q80.jpg']",False,False,Beige cashmere  Slips on  100% cashmere  Hand wash,max mara,False,Cardigan,beige,Cashmere
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/round-neck/berlina-cable-knit-cashmere-sweater/1647597330182771'],1647597330182771,1647597330182771,berlina cable-knit cashmere sweater,max mara's 'berlina' sweater has been knitted in italy from wonderfully soft cashmere - the timeless sand shade will complement everything from tonal neutrals to bold pops of color. it has classic cables along the sleeves.<br><br>discover how to expertly care for your knitwear <a href=”https://www.net-a-porter.com/en-gb/porter/article-2d7c3f487b11919c/fashion/fashion-memo/knitwear-care-repair“>here.</a>,[['Max Mara']],sand,545.0,1090.0,"['large', 'xx large']","['medium', 'small', 'large', 'x small', 'x large', 'xx large']","['https://www.net-a-porter.com/variants/images/1647597330182771/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182771/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182771/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182771/cu/w600_q80.jpg']",False,False,Sand cashmere  Slips on  100% cashmere  Hand wash,max mara,True,Sweater,sand,Cashmere
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/virtus-wrap-effect-jersey-midi-dress/1647597341004759'],1647597341004759,1647597341004759,virtus wrap-effect jersey midi dress,max mara's 'virtus' dress is detailed with small pleats on the waistband that create an elegant wrap effect. it's cut for a close fit from fluid jersey and has a smooth satin lining.,[['Max Mara']],black,690.0,1150.0,"['4', '6', '8', '14', '18']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597341004759/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004759/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004759/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597341004759/cu/w600_q80.jpg']",False,False,"Black jersey  Concealed hook and zip fastening at back  71% viscose, 15% polyamide, 14% wool; lining: 62% acetate, 38% polyester  Dry clean",max mara,True,Blazer,gray,"Cotton, Wool, and Elastane"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/maxi/clavier-jersey-maxi-skirt/1647597330182788'],1647597330182788,1647597330182788,clavier jersey maxi skirt,"max mara's 'clavier' maxi skirt, like many of the brand's other styles, will serve as a great foundation for many outfits. it's made from fluid jersey and has a relaxed shape. contrast the silhouette with a slim-fitting top or bodysuit.",[['Max Mara']],black,507.0,845.0,"['6', '8', '12']","['6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182788/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182788/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182788/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182788/cu/w600_q80.jpg']",False,False,"Black jersey  Concealed hook and zip fastening at side  60% polyamide, 40% cotton  Dry clean",max mara,True,Maxi Skirt,black,Polyamide and Cotton
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/trench-coats/layered-denim-trench-coat/1647597332026358'],1647597332026358,1647597332026358,layered denim trench coat,"max mara's trench coat opened the show for the label's ""utility glamour""-inspired spring '24 collection. it's made from denim that's layered to create a gun and storm flap and has a smart double-breasted front. cinch yours with the waist belt.",[['Max Mara']],blue,1554.0,2590.0,"['4', '6', '8', '10', '12', '16']","['4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597332026358/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026358/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026358/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026358/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026358/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026358/cu/w600_q80.jpg']",False,False,Blue denim   Button fastening  100% cotton   Machine wash,max mara,True,Trench Coat,blue,Denim
