url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted
['https://us.maxmara.com/p-1246074106007-smalto-vanilla'],1246074106007,1246074106,one-shoulder cady jumpsuit,"elegant one-shoulder jumpsuit in bonded technical cady, featuring slim-fit ankle-length trousers, regular waist with waistband and short sleeves with wide volume. features darts on the front and pockets inserted into the sides. bodice and sleeves lined in pure silk crêpe de chine. side zip fastening.","[['Homepage', 'Clothing', 'Clothing', 'Jumpsuits', 'Jumpsuits', 'One-shoulder cady jumpsuit']]",vanilla,1295.0,1850.0,['6'],"['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1246074106/007/s3master/1246074106007-a-smalto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1246074106/007/s3details/1246074106007-b-smalto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1246074106/007/s3details/1246074106007-d-smalto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1246074106/007/s3details/1246074106007-e-smalto_normal.jpg#product']",False,False,"Fabric 89% polyester, 11% elastane; lining 100% silk.",max mara,True
['https://us.maxmara.com/p-5341075106001-henry-navy'],5341075106001,5341075106,colour-block cardigan in cotton yarn,"colourblock cardigan in soft cotton yarn featuring a jacquard pattern and placed inlay detail. the oversized model boasts dropped shoulders, a v-neckline, long sleeves and rib-knit trims. horn-look button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Colour-block cardigan in cotton yarn']]",navy,475.0,475.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5341075106/001/s3master/5341075106001-a-henry_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5341075106/001/s3details/5341075106001-b-henry_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5341075106/001/s3details/5341075106001-d-henry_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5341075106/001/s3details/5341075106001-e-henry_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5341075106/001/s3details/5341075106001-f-henry_normal.jpg#product']",False,False,"60% cotton, 40% acrylic.",weekend max mara,False
['https://us.maxmara.com/p-9226054106038-milena-ecru'],9226054106038,9226054106,poplin dress with frills,"sleeveless midi dress in soft pure cotton poplin, featuring a feminine silhouette with a vertical seam motif and v-neck front and back. embellished with small ruffles all over, a waist seam, and reverse pleat at the back. invisible zip fastening on the back.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Poplin dress with frills']]",ecru,605.0,865.0,"['6', '10', '2', '8']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226054106/038/s3master/9226054106038-a-milena_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226054106/038/s3details/9226054106038-b-milena_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226054106/038/s3details/9226054106038-d-milena_normal.jpg#product']",False,False,Fabric 100% cotton; lining 100% cotton.,'s max mara,True
['https://us.maxmara.com/p-5381015106008-decano-red'],5381015106008,5381015106,wool and cashmere twin set,"twin set in fine wool and cashmere yarn comprising a short-sleeved sweater and v-neck cardigan. the sweater boasts a regular fit and crew neckline, whilst the cardigan features a relaxed fit, dropped shoulders and patch pockets. button fastening. both garments are embellished with rib-knit trims.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool and cashmere twin set']]",red,745.0,745.0,['XS'],"['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5381015106/008/s3master/5381015106008-a-decano_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5381015106/008/s3details/5381015106008-b-decano_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5381015106/008/s3details/5381015106008-d-decano_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5381015106/008/s3details/5381015106008-e-decano_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5381015106/008/s3details/5381015106008-f-decano_normal.jpg#product']",False,False,"Knitted cardigan 80% wool, 20% cashmere. Sweater 80% wool, 20% cashmere.",weekend max mara,False
['https://us.maxmara.com/p-9361095106005-amici-red'],9361095106005,9361095106,lightweight wool yarn sweater,crew-neck sweater in fine lightweight pure wool yarn. the slightly flared model boasts low set-in bracelet sleeves. rib-knit trims.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Lightweight wool yarn sweater']]",red,635.0,635.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361095106/005/s3master/9361095106005-a-amici_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361095106/005/s3details/9361095106005-b-amici_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361095106/005/s3details/9361095106005-d-amici_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361095106/005/s3details/9361095106005-e-amici_normal.jpg#product']",False,False,100% virgin wool.,'s max mara,False
['https://us.maxmara.com/p-5111105106002-apice-light-blue'],5111105106002,5111105106,cotton oxford shirt,"straight-fit shirt in fine cotton oxford cloth. the classic-style model boasts a mannish collar, patch breast pocket and long cuffed sleeves. embellished with a darted rear yoke and rounded hem decorated with a small embroidered butterfly logo at the side. mother-of-pearl button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Cotton Oxford shirt']]",blue,275.0,275.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111105106/002/s3master/5111105106002-a-apice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111105106/002/s3details/5111105106002-b-apice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111105106/002/s3details/5111105106002-d-apice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111105106/002/s3details/5111105106002-e-apice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111105106/002/s3details/5111105106002-f-apice_normal.jpg#product']",False,False,Fabric 100% cotton; - exclusive of embroideries.,weekend max mara,False
['https://us.maxmara.com/p-5486024206023-meana-hazelnut-brown'],5486024206023,5486024206,water-repellent velvet padded jacket,"short shirt-style jacket in water-repellent pure cotton corduroy (500 lines) featuring goose down padding. the model boasts all-over diamond quilting, a shirt collar, double cuffs, and a buttoned flap-adorned patch breast pocket. press-stud fastening.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Padded coats', 'Padded coats', 'Water-repellent velvet padded jacket']]",brown,675.0,965.0,"['0', '10', '12', '8']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5486024206/023/s3master/5486024206023-a-meana_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5486024206/023/s3details/5486024206023-b-meana_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5486024206/023/s3details/5486024206023-d-meana_normal.jpg#product']",False,False,Fabric 100% cotton; lining 100% polyester; with quilting in quilting virgin down.,weekend max mara,True
['https://us.maxmara.com/p-1191045106001-donata-camel'],1191045106001,1191045106,jacquard fil coupé shirt,"shirt made of exquisite jacquard fil coupé, with long sleeves and slightly puffed shoulders. unlined and finished with french cuffs, back yoke seam with pleat, rounded side slits and an asymmetric hem, slightly longer at the back. concealed button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Jacquard fil coupé shirt']]",camel,1390.0,1390.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1191045106/001/s3master/1191045106001-a-donata_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1191045106/001/s3details/1191045106001-b-donata_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1191045106/001/s3details/1191045106001-d-donata_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1191045106/001/s3details/1191045106001-e-donata_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1191045106/001/s3details/1191045106001-f-donata_normal.jpg#product']",False,False,100% polyester.,max mara,False
['https://us.maxmara.com/p-1111035106028-grecia-beige'],1111035106028,1111035106,silk charmeuse shirt,"fluid, feminine shirt, made of exquisite, heavy pure silk charmeuse. the style features a classic pointed collar, long sleeves with flounce cuffs, and rounded side slits at the hem. concealed button fastening at the front.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Silk charmeuse shirt']]",beige,1050.0,1050.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1111035106/028/s3master/1111035106028-a-grecia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1111035106/028/s3details/1111035106028-b-grecia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1111035106/028/s3details/1111035106028-d-grecia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1111035106/028/s3details/1111035106028-e-grecia_normal.jpg#product']",False,False,100% silk.,max mara,False
['https://us.maxmara.com/p-5366264206014-dionigi-antique-rose'],5366264206014,5366264206,mohair chiné yarn sweater,stockinette-stitched crew-neck sweater in fine mohair chiné yarn. the relaxed-fit model boasts drop-shoulder long sleeves and rib-knit trims.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Mohair chiné yarn sweater']]",rose,192.0,385.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366264206/014/s3master/5366264206014-a-dionigi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366264206/014/s3details/5366264206014-b-dionigi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366264206/014/s3details/5366264206014-d-dionigi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366264206/014/s3details/5366264206014-e-dionigi_normal.jpg#product']",False,False,"40% acrylic, 30% mohair, 30% polyamide.",weekend max mara,True
['https://us.maxmara.com/p-5111065106002-aldeno-silver'],5111065106002,5111065106,lamé cotton shirt,"lamé cotton shirt in a straight cut. the style features a small shirt collar, long sleeves with dropped shoulders, buttoned cuffs, oversized patch pockets on the front, side slits and an asymmetric hem, longer at the back. button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Lamé cotton shirt']]",silver,395.0,395.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111065106/002/s3master/5111065106002-a-aldeno_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111065106/002/s3details/5111065106002-b-aldeno_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111065106/002/s3details/5111065106002-d-aldeno_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111065106/002/s3details/5111065106002-e-aldeno_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5111065106/002/s3details/5111065106002-f-aldeno_normal.jpg#product']",False,False,"62% cotton, 38% metallised fiber.",weekend max mara,False
['https://us.maxmara.com/p-5296024106004-yoro-ecru'],5296024106004,5296024106,reversible water-repellent canvas gilet,"reversible gilet in soft water-repellent technical canvas featuring warm padding: luxepad ultra fine insulating technology camel-silk blend edition. the outer side boasts a perfectly smooth texture, whilst the inner side is embellished with onion quilting detail. the flared model boasts a high drawstring neck, rounded hem, press stud-fastening side slits and welt pockets. zip fastening.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Padded coats', 'Padded coats', 'Reversible water-repellent canvas gilet']]",ecru,402.0,575.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5296024106/004/s3master/5296024106004-a-yoro_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5296024106/004/s3details/5296024106004-b-yoro_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5296024106/004/s3details/5296024106004-d-yoro_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5296024106/004/s3details/5296024106004-e-yoro_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5296024106/004/s3details/5296024106004-f-yoro_normal.jpg#product']",False,False,"Fabric 100% polyester; with quilting in 49% polyester, 46% camelwool, 5% silk; inner fabric 100% polyamide.",weekend max mara,True
['https://us.maxmara.com/p-1141015206028-haway-yellow'],1141015206028,1141015206,cotton poplin shorts,"shorts in pure cotton poplin, inspired by classic men’s boxers with an elasticated waist and vertical welt pockets on the sides. unlined style finished with metal eyelets and a drawstring at the sides.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Cotton poplin shorts']]",yellow,545.0,545.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015206/028/s3master/1141015206028-a-haway_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015206/028/s3details/1141015206028-b-haway_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015206/028/s3details/1141015206028-d-haway_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015206/028/s3details/1141015206028-e-haway_normal.jpg#product']",False,False,Fabric 100% cotton; - exclusive of decoration.,max mara,False
['https://us.maxmara.com/p-2366044106004-ululato-ink'],2366044106004,2366044106,cropped mock polo-neck sweater,"polo-neck jumper in fine pure-wool yarn, with ribbed cuffs, collar and hem. waist length, relaxed fit and european shoulder featuring an evident seamless shaped knit construction. the ribbing at the waist creates a slight puff, more accentuated at the wrist.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Cropped mock polo-neck sweater']]",ink,486.0,695.0,[],"['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044106/004/s3master/2366044106004-a-ululato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044106/004/s3details/2366044106004-b-ululato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044106/004/s3details/2366044106004-d-ululato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044106/004/s3details/2366044106004-e-ululato_normal.jpg#product']",False,False,"Knitted fabric 100% virgin wool; hems 83% virgin wool, 16% polyamide, 1% elastane.",sportmax,True
['https://us.maxmara.com/p-2111035106002-armony-camel'],2111035106002,2111035106,animal-print shirt,"pure silk twill fitted shirt embellished with an animal print: the concealed button placket, back yoke and double-button cuffs define a garment exuding timeless elegance. stitching details on construction seams. regular fit.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Animal-print shirt']]",camel,725.0,725.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2111035106/002/s3master/2111035106002-a-armony_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2111035106/002/s3details/2111035106002-b-armony_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2111035106/002/s3details/2111035106002-d-armony_normal.jpg#product']",False,False,100% silk.,sportmax,False
